goodsNo,리뷰번호,리뷰타입,작성자,리뷰내용,평점,체험단,구매옵션,키,몸무게,성별,작성일,만족도,사진유무,도움돼요,브랜드,카테고리,구매사이즈,구매상세,연도,월,일,요일,평점_raw,만족도_응답여부,사이즈,화면대비색감,퀄리티,구김,두께감,신축성,보온성,퀄리티_점수,보온성_점수,신축성_점수,두께감_점수,구김_점수,사이즈_편차,사이즈_편차절대,화면대비색감_편차,화면대비색감_편차절대,리뷰내용_clean,리뷰내용_norm,laugh_count,cry_count,exclamation_count,question_count,emoji_count,has_repetition,text_length_orig,한글_글자수,전체_글자수,is_valid_for_topic,작성자_norm,옵션키,세션,long_gap_review,그룹크기,action,dup_flag,is_base,kept_id
﻿6352774,87111435,general,에배뱅,옷 귀여워요 아무데나 입기 좋아요 편합니다 귀여워요,5.0,False,L,164.0,59.0,여성,2026-08-24 15:56:42,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,L,,2026,8,24,월,5,응답,조금 큼,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,1.0,1.0,0.0,0.0,옷 귀여워요 아무데나 입기 좋아요 편합니다 귀여워요,옷귀여워요아무데나입기좋아요편합니다귀여워요,0,0,0,0,0,False,28,22,28,True,에배뱅,"('L', None)",0,False,1,keep,unique,True,87111435
5911821,87111882,general,kyg__g,"재질도 괜찮고, 핏도 좋은거 같아요, 배송도 엄청 빠릅니다.",5.0,False,L,181.0,90.0,남성,2026-08-24 16:22:59,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,L,,2026,8,24,월,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0,"재질도 괜찮고, 핏도 좋은거 같아요, 배송도 엄청 빠릅니다.",재질도괜찮고핏도좋은거같아요배송도엄청빠릅니다,0,0,0,0,0,False,33,23,33,True,kyg__g,"('L', None)",0,False,1,keep,unique,True,87111882
5911822,87111896,general,kyg__g,"재질도 괜찮고, 핏도 좋은거 같아요, 배송도 엄청 빠릅니다.",5.0,False,L,181.0,90.0,남성,2026-08-24 16:23:20,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,L,,2026,8,24,월,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0,"재질도 괜찮고, 핏도 좋은거 같아요, 배송도 엄청 빠릅니다.",재질도괜찮고핏도좋은거같아요배송도엄청빠릅니다,0,0,0,0,0,False,33,23,33,True,kyg__g,"('L', None)",0,False,1,keep,unique,True,87111896
﻿6219053,87112637,general,마카롱이^^,매우 저렴한 가격에 예븐 티 샀어요. 레이어드해서 입으면 예뻐요!,5.0,False,LARGE,176.0,67.0,missing,2026-08-24 17:09:08,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,travel,상의,LARGE,,2026,8,24,월,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,매우 저렴한 가격에 예븐 티 샀어요. 레이어드해서 입으면 예뻐요!,매우저렴한가격에예븐티샀어요레이어드해서입으면예뻐요,0,0,1,0,0,False,36,26,36,True,마카롱이^^,"('LARGE', None)",0,False,1,keep,unique,True,87112637
3791889,87112992,general,연애중인카키쪼리,그린 구매 후 마음에 들어서 핑크로도 구매합니다. 오버핏으로 입기 딱이에요. 면 두께가 꽤 있어서 가을에 입기 좋아요,5.0,False,L,163.0,52.0,여성,2026-08-24 17:34:47,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 약간 있음,True,0,filluminate,상의,L,,2026,8,24,월,5,응답,조금 큼,화면과 비슷,좋음,약간 있음,,,,4.0,,,,3.0,1.0,1.0,0.0,0.0,그린 구매 후 마음에 들어서 핑크로도 구매합니다. 오버핏으로 입기 딱이에요. 면 두께가 꽤 있어서 가을에 입기 좋아요,그린구매후마음에들어서핑크로도구매합니다오버핏으로입기딱이에요면두께가꽤있어서가을에입기좋아요,0,0,0,0,0,False,65,47,65,True,연애중인카키쪼리,"('L', None)",0,False,1,keep,unique,True,87112992
3048830,87113020,general,Bai00,기존에 다른색도 샀었는데 잘입어서 무난한 블랙도 이번에 구매했어요! 특히 비오는날 입으면 너무 편해요 굿,5.0,False,SMALL,167.0,55.0,여성,2026-08-24 17:36:36,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 전혀 없음,True,0,travel,하의,SMALL,,2026,8,24,월,5,응답,정사이즈,화면과 비슷,보통,,,전혀 없음,,3.0,,1.0,,,0.0,0.0,0.0,0.0,기존에 다른색도 샀었는데 잘입어서 무난한 블랙도 이번에 구매했어요! 특히 비오는날 입으면 너무 편해요 굿,기존에다른색도샀었는데잘입어서무난한블랙도이번에구매했어요특히비오는날입으면너무편해요굿,0,0,1,0,0,False,58,44,58,True,Bai00,"('SMALL', None)",0,False,1,keep,unique,True,87113020
4728678,87113210,general,강력한도쿄웨지,사진처럼 반짝이는 느낌은 절대 아니구요 시원하고틴탄한 느낌의 원단이네요. 근데 아래단은 넓은 편은 아니니 참고하세요,5.0,False,L,171.0,69.0,여성,2026-08-24 17:49:28,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 두께감: 적당함,True,0,filluminate,아우터,L,,2026,8,24,월,5,응답,정사이즈,화면과 비슷,보통,,적당함,,,3.0,,,3.0,,0.0,0.0,0.0,0.0,사진처럼 반짝이는 느낌은 절대 아니구요 시원하고틴탄한 느낌의 원단이네요. 근데 아래단은 넓은 편은 아니니 참고하세요,사진처럼반짝이는느낌은절대아니구요시원하고틴탄한느낌의원단이네요근데아래단은넓은편은아니니참고하세요,0,0,0,0,0,False,64,50,64,True,강력한도쿄웨지,"('L', None)",0,False,1,keep,unique,True,87113210
6708096,87113352,general,장엄한유럽자켓,핏도 오버라 이쁘고 팔 접으면 더 이쁘게 나와요 잘구매했어요,5.0,False,CHARCOAL · L,173.0,70.0,남성,2026-08-24 17:58:03,사이즈: 조금 큼 / 화면 대비 색감: 어두움 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,L,CHARCOAL,2026,8,24,월,5,응답,조금 큼,어두움,,,적당함,적당함,,,,3.0,3.0,,1.0,1.0,-1.0,1.0,핏도 오버라 이쁘고 팔 접으면 더 이쁘게 나와요 잘구매했어요,핏도오버라이쁘고팔접으면더이쁘게나와요잘구매했어요,0,0,0,0,0,False,33,25,33,True,장엄한유럽자켓,"('L', 'CHARCOAL')",0,False,1,keep,unique,True,87113352
4969807,87113986,style,상큼한오징어,유튜브에서 하도 좋은 평이 많아서 구매했는데 가격대비 너무 만족스럽네오,5.0,False,BLACK · XL,180.0,72.0,남성,2026-08-24 18:41:36,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,True,0,filluminate,하의,XL,BLACK,2026,8,24,월,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0,유튜브에서 하도 좋은 평이 많아서 구매했는데 가격대비 너무 만족스럽네오,유튜브에서하도좋은평이많아서구매했는데가격대비너무만족스럽네오,0,0,0,0,0,False,39,31,39,True,상큼한오징어,"('XL', 'BLACK')",0,False,2,keep,multi_type_dup,True,87113986
5407086,87114272,general,완벽한블루안경테,크롭 기장도 알맞게 떨어지고 핏도 진짜 이쁩니다,5.0,False,블랙 · M,169.0,62.0,남성,2026-08-24 19:00:01,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,jemut,상의,M,블랙,2026,8,24,월,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,크롭 기장도 알맞게 떨어지고 핏도 진짜 이쁩니다,크롭기장도알맞게떨어지고핏도진짜이쁩니다,0,0,0,0,0,False,26,20,26,True,완벽한블루안경테,"('M', '블랙')",0,False,1,keep,unique,True,87114272
4280526,87114607,general,현란한청색패션쇼,실물 색감이 딥한 브라운이라 스트릿한 느낌으로 코디하기 딱 좋습니다.,4.0,False,MEDIUM,172.0,72.0,남성,2026-08-24 19:28:44,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 두께감: 얇음,True,0,travel,아우터,MEDIUM,,2026,8,24,월,4,응답,정사이즈,화면과 비슷,보통,,얇음,,,3.0,,,2.0,,0.0,0.0,0.0,0.0,실물 색감이 딥한 브라운이라 스트릿한 느낌으로 코디하기 딱 좋습니다.,실물색감이딥한브라운이라스트릿한느낌으로코디하기딱좋습니다,0,0,0,0,0,False,38,29,38,True,현란한청색패션쇼,"('MEDIUM', None)",0,False,1,keep,unique,True,87114607
﻿6204815,87115440,general,행복한오사카양복,딱 생각한 길이이고 색감이랑 크기 다 맘에 들어요,5.0,False,M,156.0,65.0,여성,2026-08-24 20:23:52,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,travel,하의,M,,2026,8,24,월,5,응답,조금 큼,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,1.0,1.0,0.0,0.0,딱 생각한 길이이고 색감이랑 크기 다 맘에 들어요,딱생각한길이이고색감이랑크기다맘에들어요,0,0,0,0,0,False,27,20,27,True,행복한오사카양복,"('M', None)",0,False,1,keep,unique,True,87115440
3791891,87115456,general,djsbsjej,제품 잘 받았습니다. 생각보다 살짝 두꺼워서 나중에 입어야 할 것 같아요. 실밥을 정리해야 하지만 그 외에는 이상 없습니다,5.0,False,M,170.0,70.0,남성,2026-08-24 20:24:38,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 약간 있음,True,0,filluminate,상의,M,,2026,8,24,월,5,응답,정사이즈,화면과 비슷,좋음,약간 있음,,,,4.0,,,,3.0,0.0,0.0,0.0,0.0,제품 잘 받았습니다. 생각보다 살짝 두꺼워서 나중에 입어야 할 것 같아요. 실밥을 정리해야 하지만 그 외에는 이상 없습니다,제품잘받았습니다생각보다살짝두꺼워서나중에입어야할것같아요실밥을정리해야하지만그외에는이상없습니다,0,0,0,0,0,False,68,49,68,True,djsbsjej,"('M', None)",0,False,1,keep,unique,True,87115456
6322931,87115762,general,은은한미국쇼핑몰,너무 이쁘게 잘 입고있습니다. 생각보다 많이 얇지만 이쁘네요.,5.0,False,S,171.0,58.0,남성,2026-08-24 20:43:04,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,S,,2026,8,24,월,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0,너무 이쁘게 잘 입고있습니다. 생각보다 많이 얇지만 이쁘네요.,너무이쁘게잘입고있습니다생각보다많이얇지만이쁘네요,0,0,0,0,0,False,34,25,34,True,은은한미국쇼핑몰,"('S', None)",0,False,1,keep,unique,True,87115762
3791891,87115773,general,소울풀한유럽스냅,실제로 입어보면 괜찮아요 생각보다 핏이 좋습니다,5.0,False,L,174.0,68.0,남성,2026-08-24 20:43:39,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 많음,False,0,filluminate,상의,L,,2026,8,24,월,5,응답,정사이즈,화면과 비슷,좋음,많음,,,,4.0,,,,2.0,0.0,0.0,0.0,0.0,실제로 입어보면 괜찮아요 생각보다 핏이 좋습니다,실제로입어보면괜찮아요생각보다핏이좋습니다,0,0,0,0,0,False,26,21,26,True,소울풀한유럽스냅,"('L', None)",0,False,1,keep,unique,True,87115773
4044428,87116203,style,자랑하는추천룩,색깔도 화면이랑 비슷하고 재질은 약간 두꺼운데 보들보들해요,5.0,False,애쉬카키 · XL,186.0,84.0,남성,2026-08-24 21:08:29,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,jemut,상의,XL,애쉬카키,2026,8,24,월,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,색깔도 화면이랑 비슷하고 재질은 약간 두꺼운데 보들보들해요,색깔도화면이랑비슷하고재질은약간두꺼운데보들보들해요,0,0,0,0,0,False,32,26,32,True,자랑하는추천룩,"('XL', '애쉬카키')",0,False,1,keep,unique,True,87116203
﻿5911790,87116803,general,hm311,디자인 깔끔하고 마감좋아요 얇아서 시원하고 좋아요,5.0,False,M,169.0,70.0,남성,2026-08-24 21:43:58,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,M,,2026,8,24,월,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0,디자인 깔끔하고 마감좋아요 얇아서 시원하고 좋아요,디자인깔끔하고마감좋아요얇아서시원하고좋아요,0,0,0,0,0,False,27,22,27,True,hm311,"('M', None)",0,False,1,keep,unique,True,87116803
﻿6109150,87116841,general,Asdsff,핏 이쁘고 무난하게 입고 다닐 수 있을거 같아요 좋음,5.0,False,S,174.0,60.0,여성,2026-08-24 21:45:39,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,S,,2026,8,24,월,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,,3.0,0.0,0.0,0.0,0.0,핏 이쁘고 무난하게 입고 다닐 수 있을거 같아요 좋음,핏이쁘고무난하게입고다닐수있을거같아요좋음,0,0,0,0,0,False,29,21,29,True,Asdsff,"('S', None)",0,False,1,keep,unique,True,87116841
4969807,87116959,general,온건한뉴욕카디건,얇지만 제질이 맘에 들어서 좋아요 시원합니다 구매고민한다면 추천,5.0,False,INDIGO · L,177.0,78.0,남성,2026-08-24 21:50:51,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 신축성: 거의 없음,False,0,filluminate,하의,L,INDIGO,2026,8,24,월,5,응답,정사이즈,화면과 비슷,좋음,,,거의 없음,,4.0,,2.0,,,0.0,0.0,0.0,0.0,얇지만 제질이 맘에 들어서 좋아요 시원합니다 구매고민한다면 추천,얇지만제질이맘에들어서좋아요시원합니다구매고민한다면추천,0,0,0,0,0,False,35,28,35,True,온건한뉴욕카디건,"('L', 'INDIGO')",0,False,1,keep,unique,True,87116959
6322928,87117485,style,감사합니아아아,사이즈 적당하고 핏은 괜찮은 느낌 가볍게 입기 좋음,5.0,False,S,171.0,69.0,남성,2026-08-24 22:18:18,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,True,0,filluminate,하의,S,,2026,8,24,월,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,0.0,0.0,0.0,0.0,사이즈 적당하고 핏은 괜찮은 느낌 가볍게 입기 좋음,사이즈적당하고핏은괜찮은느낌가볍게입기좋음,0,0,0,0,0,False,28,21,28,True,감사합니아아아,"('S', None)",0,False,1,keep,unique,True,87117485
6219022,87117925,general,차니야,프린팅과 자수가 너무 맘에 들어서 구입하게 되었어요 맘에 듭니다,5.0,False,MEDIUM,155.0,50.0,여성,2026-08-24 22:44:43,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,travel,상의,MEDIUM,,2026,8,24,월,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0,프린팅과 자수가 너무 맘에 들어서 구입하게 되었어요 맘에 듭니다,프린팅과자수가너무맘에들어서구입하게되었어요맘에듭니다,0,0,0,0,0,False,35,27,35,True,차니야,"('MEDIUM', None)",0,False,1,keep,unique,True,87117925
5249256,87117958,general,dehyup0116,기장이 살짝 길긴 하지만 편히게 입고 다니기 좋아요,5.0,False,BLACK · S,168.0,52.0,남성,2026-08-24 22:46:51,사이즈: 조금 큼 / 화면 대비 색감: 밝음 / 퀄리티: 좋음 / 신축성: 적당함,False,0,filluminate,하의,S,BLACK,2026,8,24,월,5,응답,조금 큼,밝음,좋음,,,적당함,,4.0,,3.0,,,1.0,1.0,1.0,1.0,기장이 살짝 길긴 하지만 편히게 입고 다니기 좋아요,기장이살짝길긴하지만편히게입고다니기좋아요,0,0,0,0,0,False,28,21,28,True,dehyup0116,"('S', 'BLACK')",0,False,1,keep,unique,True,87117958
﻿4054553,87118297,general,배고프다너도니,신축성은 없고 딱 면티 ! 배송은 빨랏구 옷 자체는 좀 크게 나와서 제 스펙이나 보통 여성분들은 s해도 좋을 것 같아용 옷 이뻐요 잘 입을게요 감사합니당,5.0,False,MEDIUM,168.0,56.0,여성,2026-08-24 23:09:47,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 거의 없음,False,0,travel,상의,MEDIUM,,2026,8,24,월,5,응답,조금 큼,화면과 비슷,,,적당함,거의 없음,,,,2.0,3.0,,1.0,1.0,0.0,0.0,신축성은 없고 딱 면티 ! 배송은 빨랏구 옷 자체는 좀 크게 나와서 제 스펙이나 보통 여성분들은 s해도 좋을 것 같아용 옷 이뻐요 잘 입을게요 감사합니당,신축성은없고딱면티배송은빨랏구옷자체는좀크게나와서제스펙이나보통여성분들은s해도좋을것같아용옷이뻐요잘입을게요감사합니당,0,0,1,0,0,False,85,59,85,True,배고프다너도니,"('MEDIUM', None)",0,False,1,keep,unique,True,87118297
6708096,87118302,general,J .,도톰하구 입기 좋아요! 팔 접는 부분도 예쁜데 목부분도 두겹이라 예뻐여!,5.0,False,CHARCOAL · M,170.0,60.0,여성,2026-08-24 23:10:15,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 두꺼움 / 신축성: 적당함,False,0,filluminate,상의,M,CHARCOAL,2026,8,24,월,5,응답,정사이즈,화면과 비슷,,,두꺼움,적당함,,,,3.0,4.0,,0.0,0.0,0.0,0.0,도톰하구 입기 좋아요! 팔 접는 부분도 예쁜데 목부분도 두겹이라 예뻐여!,도톰하구입기좋아요팔접는부분도예쁜데목부분도두겹이라예뻐여,0,0,2,0,0,False,40,29,40,True,J .,"('M', 'CHARCOAL')",0,False,1,keep,unique,True,87118302
1884943,87118518,general,쏘니짤래,매번 올때마다 치수가 다릅니다 제발 생산할 때 검수 좀 하세요,1.0,False,EXTRA LARGE,177.0,70.0,남성,2026-08-24 23:24:34,사이즈: 매우 작음 / 화면 대비 색감: 화면과 비슷 / 두께감: 얇음 / 신축성: 적당함,False,0,travel,상의,EXTRA LARGE,,2026,8,24,월,1,응답,매우 작음,화면과 비슷,,,얇음,적당함,,,,3.0,2.0,,-2.0,2.0,0.0,0.0,매번 올때마다 치수가 다릅니다 제발 생산할 때 검수 좀 하세요,매번올때마다치수가다릅니다제발생산할때검수좀하세요,0,0,0,0,0,False,34,25,34,True,쏘니짤래,"('EXTRA LARGE', None)",0,False,1,keep,unique,True,87118518
﻿4095002,87118711,general,주말엔분홍초커,청바지가 얇고 핏도 좋아서 자주 입고 다닙니다. 조금 크긴합니당,5.0,False,M,170.0,68.0,missing,2026-08-24 23:35:50,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,M,,2026,8,24,월,5,응답,조금 큼,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,1.0,1.0,0.0,0.0,청바지가 얇고 핏도 좋아서 자주 입고 다닙니다. 조금 크긴합니당,청바지가얇고핏도좋아서자주입고다닙니다조금크긴합니당,0,0,0,0,0,False,35,26,35,True,주말엔분홍초커,"('M', None)",0,False,1,keep,unique,True,87118711
4969807,87118723,general,주말엔분홍초커,밝은색이라서 여름이랑 잘어울리고 밴딩이라 편하게 입기에도 좋아요,5.0,False,LIGHT BLUE · M,170.0,68.0,남성,2026-08-24 23:36:33,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,M,LIGHT BLUE,2026,8,24,월,5,응답,조금 큼,화면과 비슷,보통,,,적당함,,3.0,,3.0,,,1.0,1.0,0.0,0.0,밝은색이라서 여름이랑 잘어울리고 밴딩이라 편하게 입기에도 좋아요,밝은색이라서여름이랑잘어울리고밴딩이라편하게입기에도좋아요,0,0,0,0,0,False,35,29,35,True,주말엔분홍초커,"('M', 'LIGHT BLUE')",0,False,1,keep,unique,True,87118723
5249256,87118726,general,귀여운성수스커트,오버핏으로  편하게 입으려고 샀는데 좀 크긴 해도 너무 만족스러워여,5.0,False,BLACK · S,163.0,50.0,여성,2026-08-24 23:36:46,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 신축성: 적당함,False,0,filluminate,하의,S,BLACK,2026,8,24,월,5,응답,조금 큼,화면과 비슷,매우 좋음,,,적당함,,5.0,,3.0,,,1.0,1.0,0.0,0.0,오버핏으로 편하게 입으려고 샀는데 좀 크긴 해도 너무 만족스러워여,오버핏으로편하게입으려고샀는데좀크긴해도너무만족스러워여,0,0,0,0,0,False,37,28,36,True,귀여운성수스커트,"('S', 'BLACK')",0,False,2,keep,multi_option_unique,True,87118726
5249256,87118740,general,귀여운성수스커트,사이즈가 좀 크긴 한데 허리 접으니까 와이드로 딱 떨어져서 좋아요,5.0,False,MELANGE GREY · S,163.0,50.0,여성,2026-08-24 23:37:46,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 신축성: 적당함,False,0,filluminate,하의,S,MELANGE GREY,2026,8,24,월,5,응답,조금 큼,화면과 비슷,매우 좋음,,,적당함,,5.0,,3.0,,,1.0,1.0,0.0,0.0,사이즈가 좀 크긴 한데 허리 접으니까 와이드로 딱 떨어져서 좋아요,사이즈가좀크긴한데허리접으니까와이드로딱떨어져서좋아요,0,0,0,0,0,False,36,27,36,True,귀여운성수스커트,"('S', 'MELANGE GREY')",0,False,2,keep,multi_option_unique,True,87118740
