goodsNo,리뷰번호,리뷰타입,작성자,리뷰내용,평점,체험단,구매옵션,키,몸무게,성별,작성일,만족도,사진유무,도움돼요,브랜드,카테고리,구매사이즈,구매상세,연도,월,일,요일,평점_raw,만족도_응답여부,사이즈,화면대비색감,퀄리티,구김,두께감,신축성,색감,퀄리티_점수,신축성_점수,두께감_점수,구김_점수,사이즈_편차,사이즈_편차절대,화면대비색감_편차,화면대비색감_편차절대,색감_편차,색감_편차절대
﻿6140944,85886845,general,패션우왕,일단 실물 너무 이쁘고 크롭기장도 완벽합니다. 생각보다 신축성도 좋아서 편하네요. 매우 만족스럽습니다.,5.0,False,CHARCOAL · S,169.0,63.0,남성,2026-06-28 23:49:58,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 강함,True,0,filluminate,상의,S,CHARCOAL,2026,6,28,일,5,응답,정사이즈,화면과 비슷,,,적당함,강함,,,4.0,3.0,,0.0,0.0,0.0,0.0,,
6140944,85881836,general,AK플라자,핏도 마음에 들고 품질이 좋아서 자주 입을 거 같습니다,5.0,False,LIGHT KHAKI · M,169.0,64.0,남성,2026-06-28 21:44:12,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 강함,True,0,filluminate,상의,M,LIGHT KHAKI,2026,6,28,일,5,응답,정사이즈,화면과 비슷,,,적당함,강함,,,4.0,3.0,,0.0,0.0,0.0,0.0,,
6140944,85879246,style,하나부터열까G,재질이 부드럽고 기장이 적당해서 편하게 입을 것 같아요,5.0,False,CHARCOAL · M,168.0,60.0,남성,2026-06-28 20:35:25,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 두꺼움 / 신축성: 강함,True,0,filluminate,상의,M,CHARCOAL,2026,6,28,일,5,응답,정사이즈,화면과 비슷,,,두꺼움,강함,,,4.0,4.0,,0.0,0.0,0.0,0.0,,
6140944,85879230,general,하나부터열까G,재질이 부드럽고 기장이 적당해서 편하게 입을 것 같아요,5.0,False,CHARCOAL · M,168.0,60.0,남성,2026-06-28 20:34:56,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 두꺼움 / 신축성: 강함,True,0,filluminate,상의,M,CHARCOAL,2026,6,28,일,5,응답,정사이즈,화면과 비슷,,,두꺼움,강함,,,4.0,4.0,,0.0,0.0,0.0,0.0,,
6140944,85874954,general,purple강,생각한것보다 잘 맞아서 좋아요. 많이 박시할줄알았는데.. . 한여름에는 조금 두꺼운감이 있을것같은데 지금은 좋습니다.  도움돼요,4.0,False,MELANGE GREY · S,160.0,56.0,여성,2026-06-28 18:26:17,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,S,MELANGE GREY,2026,6,28,일,4,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6140944,85865999,general,탱구아빠.,옷이 엄청 예쁩니다 자주입으려구요 많이파세요!,5.0,False,MELANGE GREY · L,181.0,80.0,남성,2026-06-28 14:01:26,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,L,MELANGE GREY,2026,6,28,일,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6140944,85865987,style,탱구아빠.,티셔츠가 상당히 예뻐요 잘입을게요!! 많이파세요,5.0,False,MELANGE GREY · L,181.0,80.0,남성,2026-06-28 14:00:52,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,L,MELANGE GREY,2026,6,28,일,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6140944,85860805,general,김남주짱이뽀,고1  아들의 선택 버뮤다팬츠에 잘입고 다녀요 까탈스러운데 입고 다니는거보면 맘에 들어하는듯요,5.0,False,MELANGE GREY · S,166.0,51.0,여성,2026-06-28 11:10:01,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,S,MELANGE GREY,2026,6,28,일,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6140944,85849213,general,명백한발리벨트,쫀쫀한 재질에 스트라이프 색감이 오묘해서 좋습니다.,3.0,False,LIGHT KHAKI · S,167.0,58.0,남성,2026-06-27 22:18:35,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,S,LIGHT KHAKI,2026,6,27,토,3,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6140944,85841989,general,모던한대구파우치,탄탄한 원단에 색감이 정말 좋았어요. 기장은 딱 한 65정도 되는것 같아요.,5.0,False,CHARCOAL · M,176.0,58.0,남성,2026-06-27 18:39:00,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,M,CHARCOAL,2026,6,27,토,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6140944,85839151,general,메뉴를골라봐요,품질 굿굿 사이즈도 딱 맞고 신축성도 어느정도 있음 아주 착용감이 편안함,5.0,False,CHARCOAL · L,183.0,86.0,남성,2026-06-27 17:25:30,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,L,CHARCOAL,2026,6,27,토,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6140944,85825550,general,능숙,여름에 입기 얇아서 좋고 휘뚜루마뚜루 입기 좋아요.,5.0,False,MELANGE GREY · M,171.0,66.0,남성,2026-06-27 11:13:38,사이즈: 정사이즈 / 화면 대비 색감: 밝음 / 두께감: 얇음 / 신축성: 적당함,True,0,filluminate,상의,M,MELANGE GREY,2026,6,27,토,5,응답,정사이즈,밝음,,,얇음,적당함,,,3.0,2.0,,0.0,0.0,1.0,1.0,,
6140944,85820721,general,낮은한강리본,"카키색상과 디자인이 마음에 들어서 구매했는데, 실물도 같은 느낌이라 다행입니다",5.0,False,LIGHT KHAKI · M,171.0,56.0,남성,2026-06-27 08:09:05,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,M,LIGHT KHAKI,2026,6,27,토,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6140944,85810500,general,재현스럽게,"평소 데일리로 입기 좋은 스트라이프 티셔츠를 찾다가 구매했는데 만족스럽습니다. 원단이 부드럽고 적당한 두께라 단독으로 입기에도 좋고, 셔츠나 아우터 안에 레이어드하기에도 잘 어울립니다. 핏도 너무 슬림하거나 오버하지 않아서 부담 없이 다양한 코디에 활용하기 좋았습니다. 스트라이프 간격도 깔끔해서 캐주얼한 느낌이 잘 살아나고, 세탁 후에도 크게 변형되지 않아 관리하기 편했습니다. 하나쯤 있으면 자주 손이 가는 기본 아이템이라 만족하며 입고 있습니다. 가격 대비 완성도가 좋아 추천할 만한 제품입니다.",5.0,False,MELANGE GREY · L,173.0,75.0,남성,2026-06-26 22:20:31,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 매우 강함,False,0,filluminate,상의,L,MELANGE GREY,2026,6,26,금,5,응답,정사이즈,화면과 비슷,,,적당함,매우 강함,,,5.0,3.0,,0.0,0.0,0.0,0.0,,
6140944,85788229,style,Molin,배송도 너무 빠르고 상품도 원하는대로 와서 좋아요!!!,5.0,False,CHARCOAL · L,180.0,75.0,남성,2026-06-26 14:39:45,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,L,CHARCOAL,2026,6,26,금,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6140944,85788178,general,Molin,배송도 너무 빠르고 상품도 원하는대로 와서 좋아요!!,5.0,False,CHARCOAL · L,180.0,75.0,남성,2026-06-26 14:38:25,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,L,CHARCOAL,2026,6,26,금,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6140944,85771566,general,기품있는페루틴트,스트라이프 무늬가 이쁘고 핏이 정말 이쁘네요 굿굿,5.0,False,CHARCOAL · M,177.0,64.0,남성,2026-06-26 01:41:25,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,M,CHARCOAL,2026,6,26,금,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6140944,85745451,general,딩고오,촉감이 보들보들합니다.  다만 어깨 봉제선 부분이 제품사진과  굉장히 뽈록 솟아있습니다. 이부분이 상당히 거슬리네요,3.0,False,MELANGE GREY · S,164.0,61.0,남성,2026-06-25 17:03:39,사이즈: 조금 큼 / 화면 대비 색감: 어두움 / 두께감: 매우 두꺼움 / 신축성: 강함,True,0,filluminate,상의,S,MELANGE GREY,2026,6,25,목,3,응답,조금 큼,어두움,,,매우 두꺼움,강함,,,4.0,5.0,,1.0,1.0,-1.0,1.0,,
6140944,85743891,general,뻔뻔한압구정컷팅,저렴하고 여름에 후꾸루 마뚜루 좋을듯요 아주 그ㅛ,5.0,False,LIGHT KHAKI · M,161.0,55.0,여성,2026-06-25 16:27:01,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,M,LIGHT KHAKI,2026,6,25,목,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6140944,85743856,style,뻔뻔한압구정컷팅,아주 좋어요 다른색 또 샀어요 천도 부들하고 짱이에료,5.0,False,LIGHT KHAKI · M,161.0,55.0,여성,2026-06-25 16:26:15,사이즈: 정사이즈 / 화면 대비 색감: 매우 밝음 / 두께감: 매우 얇음 / 신축성: 거의 없음,True,0,filluminate,상의,M,LIGHT KHAKI,2026,6,25,목,5,응답,정사이즈,매우 밝음,,,매우 얇음,거의 없음,,,2.0,1.0,,0.0,0.0,2.0,2.0,,
6140944,85721711,general,기리우,생각보다 그렇게 크롭하진 않음 부담스럽지 않은 정도,5.0,False,MELANGE GREY · M,174.0,72.0,남성,2026-06-25 01:41:40,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 얇음 / 신축성: 강함,True,0,filluminate,상의,M,MELANGE GREY,2026,6,25,목,5,응답,정사이즈,화면과 비슷,,,얇음,강함,,,4.0,2.0,,0.0,0.0,0.0,0.0,,
6140944,85686634,general,으루어,이뻐서 하나 더 샀습니다. 그냥 편하게 입기 정말 좋은거 같아요.,5.0,False,MELANGE GREY · L,170.0,80.0,남성,2026-06-24 16:31:46,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,L,MELANGE GREY,2026,6,24,수,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6140944,85684413,general,평화로운동묘헬멧,색상 보는 그대로 똑같고 핏이 좋습니다. 사이즈고 알맞습니다,5.0,False,MELANGE GREY · S,165.0,55.0,남성,2026-06-24 15:51:06,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,S,MELANGE GREY,2026,6,24,수,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6140944,85675125,general,씩씩한연두색가방,가볍고 착용감은 편해요... 첨부되 사진처럼 딱 한번 입고 딱 한번 세탁했습니다. 그런데 목부분이 저렇게 늘어나버리네요.. 하자문의 했는데 세탁방법이나 건조방법 등 말씀하시는데 티셔츠 하나 세탁하는데 무슨 별다른 세탁방법이나 건조방법이 있다는건지.. 그냥 삼성 세탁기 표준 세탁으로 돌리고 널어서 건조한게 전부인데.. 아무데서나 몇천원에 사는 티셔츠도 이렇게 목이 늘어나지는 않습니다.. 옷에서 무슨 내구성을 따지는게 우습지만...대단히 실망스러운 내구성입니다.,1.0,False,CHARCOAL · L,167.0,74.0,남성,2026-06-24 12:58:34,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,2,filluminate,상의,L,CHARCOAL,2026,6,24,수,1,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6140944,85674900,general,새로운피치색코튼,옷이 예쁘고 여름에 입기 너무 좋은 것 같아요 짱이에요,5.0,False,MELANGE GREY · L,172.0,74.0,남성,2026-06-24 12:54:06,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,L,MELANGE GREY,2026,6,24,수,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6140944,85674149,general,류엥이,색감 좋고 두께얇은게 적당해요! 휴가용으로 구매했어요,5.0,False,LIGHT KHAKI · L,185.0,73.0,남성,2026-06-24 12:38:25,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,L,LIGHT KHAKI,2026,6,24,수,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6140944,85670114,general,rinqoo,이뻐요.소재도 널널하니 편하게 입기 좋을것같아요~ 무진장세일로 좋은제품 싸게 잘샀네요.,5.0,False,CHARCOAL · M,167.0,62.0,남성,2026-06-24 11:39:43,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 강함,False,0,filluminate,상의,M,CHARCOAL,2026,6,24,수,5,응답,정사이즈,화면과 비슷,,,적당함,강함,,,4.0,3.0,,0.0,0.0,0.0,0.0,,
6140944,85670509,general,아설순치후ㅡㅡ,크롭기장에 핏도 이쁘게 잡히네요 가성비 미쳤습니다,5.0,False,MELANGE GREY · M,170.0,70.0,남성,2026-06-24 11:29:13,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,M,MELANGE GREY,2026,6,24,수,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6140944,85668266,general,체체체첵스초코,일단 색감이 너무 예뻐요!! 여름에 입어도 덥지 않을 두께감이라 추천합니다,5.0,False,LIGHT KHAKI · L,164.0,50.0,여성,2026-06-24 10:43:12,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,L,LIGHT KHAKI,2026,6,24,수,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6140944,85666819,general,꿈꾸는판다,화면과 색감 비슷하거나 조금 더 어두운 것 같아요. 무난하게 입을 수 있는 반팔티입니다.,5.0,False,MELANGE GREY · M,172.0,65.0,남성,2026-06-24 10:09:33,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,M,MELANGE GREY,2026,6,24,수,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6140944,85660549,general,Charle7,옷이 이쁘고 멋있네요사이즈 기장도 딱 맞습니다.,5.0,False,MELANGE GREY · L,183.0,82.0,남성,2026-06-24 07:39:17,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,L,MELANGE GREY,2026,6,24,수,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6140944,85653033,general,아땅,목이 쨍쨍해서 자주 세탁해도 오래입을 듯하네요 생각보다 두께감이 있어요,5.0,False,CHARCOAL · M,170.0,70.0,남성,2026-06-24 00:26:02,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 두꺼움 / 신축성: 거의 없음,True,0,filluminate,상의,M,CHARCOAL,2026,6,24,수,5,응답,정사이즈,화면과 비슷,,,두꺼움,거의 없음,,,2.0,4.0,,0.0,0.0,0.0,0.0,,
6140944,85645655,general,문래동고니,캐주얼한 남친룩으로 포인트 주기 좋은 옷이에요,5.0,False,MELANGE GREY · L,170.0,75.0,남성,2026-06-23 22:48:20,사이즈: 조금 작음 / 화면 대비 색감: 화면과 비슷 / 두께감: 얇음 / 신축성: 강함,False,0,filluminate,상의,L,MELANGE GREY,2026,6,23,화,5,응답,조금 작음,화면과 비슷,,,얇음,강함,,,4.0,2.0,,-1.0,1.0,0.0,0.0,,
6140944,85645137,general,쵸키풉킥,생각보다 신축성이 강한 재질 좍좍 늘어나는 재질이에요 살짝 도톰해요,4.0,False,LIGHT KHAKI · M,158.0,65.0,여성,2026-06-23 22:42:58,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 두꺼움 / 신축성: 매우 강함,False,0,filluminate,상의,M,LIGHT KHAKI,2026,6,23,화,4,응답,정사이즈,화면과 비슷,,,두꺼움,매우 강함,,,5.0,4.0,,0.0,0.0,0.0,0.0,,
6140944,85604746,general,럭셔리한케냐카고,바지 잘 입고 있어서 티셔츠도 구매 보들보들하니 느낌 너무 좋네요 다른 컬러도 사야지,5.0,False,LIGHT KHAKI · L,170.0,80.0,남성,2026-06-23 11:20:20,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,L,LIGHT KHAKI,2026,6,23,화,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6140944,85599925,general,아늑한초록고글,젛아요 젛아요 좋아요 젛아요 젛아요 좋아요 좋아요,3.0,False,LIGHT KHAKI · L,170.0,74.0,남성,2026-06-23 08:54:12,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,L,LIGHT KHAKI,2026,6,23,화,3,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6140944,85598238,general,shdms,색감과 무늬가 정말 세련있습니다. 다만 약간 두꺼워서 튼튼하게 입을 수 있는 장점이자 한여름에 입기엔 살짝? 더울 수 있어요,5.0,False,MELANGE GREY · L,177.0,89.0,남성,2026-06-23 07:39:12,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 두꺼움 / 신축성: 적당함,True,0,filluminate,상의,L,MELANGE GREY,2026,6,23,화,5,응답,정사이즈,화면과 비슷,,,두꺼움,적당함,,,3.0,4.0,,0.0,0.0,0.0,0.0,,
6140944,85596619,general,최신멕시코론칭,무난무난 한듯? 진짜 무난해요 딱히 부족한것도 없고,4.0,False,LIGHT KHAKI · L,179.0,70.0,남성,2026-06-23 03:35:49,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,L,LIGHT KHAKI,2026,6,23,화,4,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6140944,85589293,general,kims.g.,적당히 크롭힌 기장에 재질이 너무 좋은 것 같습니다,5.0,False,MELANGE GREY · M,170.0,60.0,남성,2026-06-22 23:16:11,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,M,MELANGE GREY,2026,6,22,월,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,
6140944,85583005,general,패션파괴는일상,"탄성이 매우 좋은듯합니다. M이 정핏으로 입을 수 있고, L은 오버핏으로 입을 듯 합니다. 색감이 이뻐요.",5.0,False,CHARCOAL · M,175.0,75.0,남성,2026-06-22 21:30:45,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 강함,True,0,filluminate,상의,M,CHARCOAL,2026,6,22,월,5,응답,정사이즈,화면과 비슷,,,적당함,강함,,,4.0,3.0,,0.0,0.0,0.0,0.0,,
6140944,85581516,general,키치한아말피벨벳,일단 부드럽고 신축성이 있어서 편해요! 캐주얼하게 입기 좋아요!,5.0,False,LIGHT KHAKI · M,171.0,72.0,남성,2026-06-22 21:05:36,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 강함,True,0,filluminate,상의,M,LIGHT KHAKI,2026,6,22,월,5,응답,정사이즈,화면과 비슷,,,적당함,강함,,,4.0,3.0,,0.0,0.0,0.0,0.0,,
6140944,85581408,style,키치한아말피벨벳,일단 촉감이 부드럽고 살짝 두께감이 있지만 시원해요! 크롭하게 캐주얼하게 입기 좋아요! 팔이 길어서 살짝 어색할 수 있는데 두 번 접어 입으면 예뻐요! 참고하세요!,5.0,False,LIGHT KHAKI · M,171.0,72.0,남성,2026-06-22 21:03:41,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 강함,True,0,filluminate,상의,M,LIGHT KHAKI,2026,6,22,월,5,응답,정사이즈,화면과 비슷,,,적당함,강함,,,4.0,3.0,,0.0,0.0,0.0,0.0,,
